LocationID,State,County,City,FacilityName,Latitude,Longitude
29N,NJ,CUMBERLAND,VINELAND,KROELINGER,39.52400417,-75.04634278
28N,NJ,GLOUCESTER,VINELAND,VINELAND-DOWNSTOWN,39.53958333,-74.96766667
31E,NJ,OCEAN,WEST CREEK,EAGLES NEST,39.66545417,-74.30804444
4N1,NJ,PASSAIC,WEST MILFORD,GREENWOOD LAKE,41.12838889,-74.34652778
WWD,NJ,CAPE MAY,WILDWOOD,CAPE MAY COUNTY,39.0085,-74.90858333
C01,NJ,GLOUCESTER,WILLIAMSTOWN,SOUTHERN CROSS,39.65555556,-75.01444444
OBI,NJ,CAPE MAY,WOODBINE,WOODBINE MUNI,39.21913889,-74.79475
ALM,NM,OTERO,ALAMOGORDO,ALAMOGORDO-WHITE SANDS RGNL,32.84127778,-105.9888611
ABQ,NM,BERNALILLO,ALBUQUERQUE,ALBUQUERQUE INTL SUNPORT,35.03893156,-106.6082622
AEG,NM,BERNALILLO,ALBUQUERQUE,DOUBLE EAGLE II,35.14515283,-106.7951642
AXX,NM,COLFAX,ANGEL FIRE,ANGEL FIRE,36.42200028,-105.289905
13Q,NM,CATRON,APACHE CREEK,JEWETT MESA,34.00430556,-108.6797778
ATS,NM,EDDY,ARTESIA,ARTESIA MUNI,32.85161111,-104.4671111
N19,NM,SAN JUAN,AZTEC,AZTEC MUNI,36.83694861,-108.0286556
E80,NM,VALENCIA,BELEN,ALEXANDER MUNI,34.64586164,-106.8363401
CNM,NM,EDDY,CARLSBAD,CAVERN CITY AIR TRML,32.33744444,-104.2633611
F37,NM,LINCOLN,CARRIZOZO,CARRIZOZO MUNI,33.64890278,-105.8962192
CAO,NM,UNION,CLAYTON,CLAYTON MUNI ARPK,36.44627778,-103.1499444
CVN,NM,CURRY,CLOVIS,CLOVIS MUNI,34.42659025,-103.07758
E89,NM,SAN MIGUEL,CONCHAS DAM,CONCHAS LAKE,35.36783889,-104.1805083
0.00E+00,NM,MC KINLEY,CROWNPOINT,CROWNPOINT,35.71765889,-108.2015961
DMN,NM,LUNA,DEMING,DEMING MUNI,32.26238889,-107.719
24N,NM,RIO ARRIBA,DULCE,JICARILLA APACHE NATION,36.828535,-106.8841914
1N1,NM,SANTA FE,EDGEWOOD,SANDIA AIRPARK ESTATES EAST,35.09461111,-106.1645556
E14,NM,RIO ARRIBA,ESPANOLA,OHKAY OWINGEH,36.02611903,-106.0454146
E92,NM,TORRANCE,ESTANCIA,ESTANCIA MUNI,34.76339333,-106.0414056
FMN,NM,SAN JUAN,FARMINGTON,FOUR CORNERS RGNL,36.74125,-108.2299444
FSU,NM,DE BACA,FORT SUMNER,FORT SUMNER MUNI,34.48777083,-104.2169478
GUP,NM,MC KINLEY,GALLUP,GALLUP MUNI,35.51105833,-108.7893094
E94,NM,CATRON,GLENWOOD,GLENWOOD-CATRON COUNTY,33.35283972,-108.8672858
GNT,NM,CIBOLA,GRANTS,GRANTS-MILAN MUNI,35.16727778,-107.9020556
E05,NM,DONA ANA,HATCH,HATCH MUNI,32.660292,-107.1954089
HOB,NM,LEA,HOBBS,LEA COUNTY RGNL,32.6875,-103.2173333
E26,NM,LEA,JAL,LEA COUNTY/JAL/,32.13107833,-103.1548506
LRU,NM,DONA ANA,LAS CRUCES,LAS CRUCES INTL,32.28941667,-106.9219722
LVS,NM,SAN MIGUEL,LAS VEGAS,LAS VEGAS MUNI,35.65422222,-105.1423889
E32,NM,RIO ARRIBA,LINDRITH,LINDRITH AIRPARK,36.29140639,-107.0561544
LSB,NM,HIDALGO,LORDSBURG,LORDSBURG MUNI,32.33346389,-108.6917389
LAM,NM,LOS ALAMOS,LOS ALAMOS,LOS ALAMOS,35.87968611,-106.2686861
E98,NM,VALENCIA,LOS LUNAS,MID VALLEY AIRPARK,34.75977833,-106.7453042
E06,NM,LEA,LOVINGTON,LEA COUNTY-ZIP FRANKLIN MEMORIAL,32.95394444,-103.4087778
N29,NM,SOCORRO,MAGDALENA,MAGDALENA,34.09415139,-107.2971694
0.00E+00,NM,TORRANCE,MORIARTY,MORIARTY,34.97816667,-106.0000278
M10,NM,TORRANCE,MOUNTAINAIR,MOUNTAINAIR MUNI,34.53333333,-106.2238889
1V0,NM,SAN JUAN,NAVAJO DAM,NAVAJO LAKE,36.80829028,-107.6526139
PRZ,NM,ROOSEVELT,PORTALES,PORTALES MUNI,34.14547222,-103.4103333
N24,NM,TAOS,QUESTA,QUESTA MUNI NR 2,36.80030556,-105.5975
RTN,NM,COLFAX,RATON,RATON MUNI/CREWS FIELD,36.74243172,-104.5017313
T16,NM,CATRON,RESERVE,RESERVE,33.69433333,-108.8500014
ROW,NM,CHAVES,ROSWELL,ROSWELL INTL AIR CENTER,33.30155556,-104.5305556
SRR,NM,LINCOLN,RUIDOSO,SIERRA BLANCA RGNL,33.46094444,-105.5301389
SAF,NM,SANTA FE,SANTA FE,SANTA FE MUNI,35.61711111,-106.0894167
SXU,NM,GUADALUPE,SANTA ROSA,SANTA ROSA ROUTE 66,34.93567208,-104.6425638
5T6,NM,DONA ANA,SANTA TERESA,DONA ANA COUNTY AIRPORT AT SANTA TERESA,31.88044444,-106.70325
5V5,NM,SAN JUAN,SHIPROCK,SHIPROCK AIRSTRIP,36.69769081,-108.7009692
SVC,NM,GRANT,SILVER CITY,GRANT COUNTY,32.63654694,-108.1563853
94E,NM,GRANT,SILVER CITY,WHISKEY CREEK,32.76201972,-108.2083797
ONM,NM,SOCORRO,SOCORRO,SOCORRO MUNI,34.02247222,-106.9031389
S42,NM,COLFAX,SPRINGER,SPRINGER MUNI,36.33152222,-104.6178514
SKX,NM,TAOS,TAOS,TAOS RGNL,36.45816667,-105.6724167
18T,NM,LEA,TATUM,TATUM,33.26080556,-103.2784861
TCS,NM,SIERRA,TRUTH OR CONSEQUENCES,TRUTH OR CONSEQUENCES MUNI,33.23536111,-107.2698889
TCC,NM,QUAY,TUCUMCARI,TUCUMCARI MUNI,35.18277806,-103.6031944
N17,NM,GUADALUPE,VAUGHN,VAUGHN MUNI,34.60458028,-105.1918219
ZUN,NM,MC KINLEY,ZUNI PUEBLO,BLACK ROCK,35.08322694,-108.7917769
L92,NV,LINCOLN,ALAMO,ALAMO LANDING FIELD,37.36342361,-115.1954958
TMT,NV,LANDER,AUSTIN,AUSTIN,39.46794444,-117.1974444
BAM,NV,LANDER,BATTLE MOUNTAIN,BATTLE MOUNTAIN,40.59905556,-116.8743333
BTY,NV,NYE,BEATTY,BEATTY,36.86113889,-116.7863889
BVU,NV,CLARK,BOULDER CITY,BOULDER CITY MUNI,35.94738008,-114.8613769
1L4,NV,CLARK,CAL NEV ARI,KIDWELL,35.30554944,-114.8827528
CXP,NV,CARSON CITY,CARSON CITY,CARSON,39.19230556,-119.7325833
2Q5,NV,CARSON CITY,CARSON CITY,PARKER CARSON,39.20157839,-119.6834409
U74,NV,EUREKA,CRESCENT VALLEY,CRESCENT VALLEY,40.41594444,-116.5635
9U7,NV,NYE,CURRANT,CURRANT RANCH,38.73604583,-115.4803053
A34,NV,LYON,DAYTON/CARSON CITY,DAYTON VALLEY AIRPARK,39.23841667,-119.5554444
E85,NV,HUMBOLDT,DENIO,DENIO JUNCTION,41.9540625,-118.6310064
01U,NV,NYE,DUCKWATER,DUCKWATER,38.85325,-115.6346667
2Q9,NV,ESMERALDA,DYER,DYER,37.60965361,-118.0064889
EKO,NV,ELKO,ELKO,ELKO RGNL,40.82499517,-115.7913423
ELY,NV,WHITE PINE,ELY,ELY ARPT /YELLAND FLD/,39.29969444,-114.8418889
1A8,NV,WASHOE,EMPIRE,EMPIRE,40.57855556,-119.3514444
05U,NV,EUREKA,EUREKA,EUREKA,39.60375,-116.0036111
FLX,NV,CHURCHILL,FALLON,FALLON MUNI,39.49908333,-118.74875
N58,NV,LYON,FERNLEY,TIGER FLD,39.55979408,-119.2426565
GAB,NV,NYE,GABBS,GABBS,38.92409111,-117.9590072
0L4,NV,ESMERALDA,GOLDFIELD,LIDA JUNCTION,37.49188889,-117.1884167
HTH,NV,MINERAL,HAWTHORNE,HAWTHORNE INDUSTRIAL,38.54507694,-118.6324031
06U,NV,ELKO,JACKPOT,JACKPOT/HAYDEN FIELD,41.97582933,-114.6580158
0L7,NV,CLARK,JEAN,JEAN,35.76826436,-115.329622
N15,NV,LANDER,KINGSTON,KINGSTON,39.20266525,-117.0689344
HND,NV,CLARK,LAS VEGAS,HENDERSON EXECUTIVE,35.97286111,-115.1344444
LAS,NV,CLARK,LAS VEGAS,MC CARRAN INTL,36.08005556,-115.15225
VGT,NV,CLARK,LAS VEGAS,NORTH LAS VEGAS,36.21069444,-115.1944444
LOL,NV,PERSHING,LOVELOCK,DERBY FIELD,40.06646747,-118.5650861
67L,NV,CLARK,MESQUITE,MESQUITE,36.83313889,-114.0558889
3Q0,NV,MINERAL,MINA,MINA,38.37986111,-118.09675
MEV,NV,DOUGLAS,MINDEN,MINDEN-TAHOE,39.00044958,-119.7509991
08U,NV,ELKO,NORTH FORK,STEVENS-CROSBY,41.51575122,-115.8599207
0L9,NV,CLARK,OVERTON,ECHO BAY,36.31102778,-114.4638889
U08,NV,CLARK,OVERTON,PERKINS FIELD,36.56811111,-114.4433333
10U,NV,ELKO,OWYHEE,OWYHEE,41.95363056,-116.1820653
1L1,NV,LINCOLN,PANACA,LINCOLN COUNTY,37.78741667,-114.4198889
RTS,NV,WASHOE,RENO,RENO/STEAD,39.66817694,-119.8764396
RNO,NV,WASHOE,RENO,RENO/TAHOE INTL,39.49911111,-119.7681111
N86,NV,WASHOE,RENO,SPANISH SPRINGS,39.67118056,-119.7251667
3L2,NV,CLARK,SANDY VALLEY,SKY RANCH,35.79294444,-115.6264167
1L3,NV,CLARK,SEARCHLIGHT,SEARCHLIGHT,35.44455556,-114.9093611
SPZ,NV,LYON,SILVER SPRINGS,SILVER SPRINGS,39.40305556,-119.2511944
N59,NV,LYON,SMITH,ROSASCHI AIR PARK,38.83935694,-119.3382144
TPH,NV,NYE,TONOPAH,TONOPAH,38.06019444,-117.0868056
LWL,NV,ELKO,WELLS,WELLS MUNI/HARRIET FIELD,41.11711111,-114.9221389
WMC,NV,HUMBOLDT,WINNEMUCCA,WINNEMUCCA MUNI,40.89661111,-117.8058889
O43,NV,LYON,YERINGTON,YERINGTON MUNI,39.00541667,-119.1565278
9G3,NY,ERIE,AKRON,AKRON,43.02109622,-78.48263319
ALB,NY,ALBANY,ALBANY,ALBANY INTL,42.74911111,-73.80197222
9G6,NY,ORLEANS,ALBION,PINE HILL,43.17353083,-78.2746325
D23,NY,WYOMING,ARCADE,ARCADE TRI-COUNTY,42.56672861,-78.42612944
1C3,NY,WASHINGTON,ARGYLE,ARGYLE,43.25452778,-73.47019444
GVQ,NY,GENESEE,BATAVIA,GENESEE COUNTY,43.03175,-78.16966667
23N,NY,SUFFOLK,BAYPORT,BAYPORT AERODROME,40.75843139,-73.05372083
BGM,NY,BROOME,BINGHAMTON,GREATER BINGHAMTON/EDWIN A LINK FIELD,42.20844292,-75.97960728
7G0,NY,MONROE,BROCKPORT,LEDGEDALE AIRPARK,43.18119444,-77.9155
9G0,NY,ERIE,BUFFALO,BUFFALO AIRFIELD,42.86200306,-78.71658528
BUF,NY,ERIE,BUFFALO,BUFFALO NIAGARA INTL,42.94041667,-78.73058333
D51,NY,ERIE,BUFFALO,CLARENCE AERODROME,43.06672444,-78.68308583
1B8,NY,WASHINGTON,CAMBRIDGE,CHAPIN FLD,43.05269444,-73.36313889
D38,NY,ONTARIO,CANANDAIGUA,CANANDAIGUA,42.90890189,-77.32522628
1H1,NY,ONONDAGA,CLAY,AIRLANE ENTERPRISES,43.20588889,-76.17930556
K23,NY,OTSEGO,COOPERSTOWN,COOPERSTOWN-WESTVILLE,42.6292425,-74.89098778
7N1,NY,STEUBEN,CORNING,CORNING-PAINTED POST,42.18010014,-77.12170253
N03,NY,CORTLAND,CORTLAND,CORTLAND COUNTY-CHASE FIELD,42.59264528,-76.2148825
DSV,NY,LIVINGSTON,DANSVILLE,DANSVILLE MUNI,42.57069106,-77.71297258
1.00E+08,NY,ST LAWRENCE,DEGRASSE,MOORES,44.38791667,-75.06633333
1F6,NY,FULTON,DOLGEVILLE,DOLGEVILLE,43.11673694,-74.74959306
4B1,NY,SCHENECTADY,DUANESBURG,DUANESBURG,42.75986111,-74.13463889
DKK,NY,CHAUTAUQUA,DUNKIRK,CHAUTAUQUA COUNTY/DUNKIRK,42.493936,-79.27109744
HTO,NY,SUFFOLK,EAST HAMPTON,EAST HAMPTON,40.95941667,-72.25166667
49N,NY,SUFFOLK,EAST MORICHES,LUFKER,40.82482083,-72.75093306
1N2,NY,SUFFOLK,EAST MORICHES,SPADARO,40.82787639,-72.74871083
1F2,NY,SARATOGA,EDINBURG,PLATEAU SKY RANCH,43.22558333,-74.11488889
N89,NY,ULSTER,ELLENVILLE,JOSEPH Y RESNICK,41.72787111,-74.37737583
ELM,NY,CHEMUNG,ELMIRA/CORNING,ELMIRA/CORNING RGNL,42.15985614,-76.89174567
CZG,NY,BROOME,ENDICOTT,TRI-CITIES,42.07852778,-76.09633333
FRG,NY,SUFFOLK,FARMINGDALE,REPUBLIC,40.72877778,-73.41341667
0B8,NY,SUFFOLK,FISHERS ISLAND,ELIZABETH FIELD,41.25130806,-72.03161139
83K,NY,WASHINGTON,FORT ANN,HARRIS,43.40976389,-73.53265417
1I5,NY,GREENE,FREEHOLD,FREEHOLD,42.364,-74.06502778
FZY,NY,OSWEGO,FULTON,OSWEGO COUNTY,43.35077778,-76.38805556
N25,NY,SCHOHARIE,GALLUPVILLE,BLUE HERON,42.69729778,-74.19957417
K30,NY,SARATOGA,GANSEVOORT,HEBER AIRPARK,43.18340722,-73.63317222
9G5,NY,NIAGARA,GASPORT,ROYALTON,43.18200222,-78.55780528
D52,NY,LIVINGSTON,GENESEO,GENESEO,42.79867361,-77.84250333
NY1,NY,COLUMBIA,GHENT,KLINE KILL,42.350085,-73.63706306
GFL,NY,WARREN,GLENS FALLS,FLOYD BENNETT MEMORIAL,43.34122222,-73.61030556
92G,NY,ONTARIO,GORHAM,MIDLAKES,42.81422222,-77.20291667
D59,NY,ERIE,GOWANDA,GOWANDA,42.50394972,-78.95059
N56,NY,CATTARAUGUS,GREAT VALLEY,GREAT VALLEY,42.20506389,-78.64725056
4N7,NY,CHENANGO,GREENE,GREENE,42.30424139,-75.78713722
1H4,NY,GREENE,GREENVILLE,GREENVILLE-RAINBOW,42.41674833,-74.01624333
4G2,NY,ERIE,HAMBURG,HAMBURG INC,42.7008925,-78.91475694
VGC,NY,MADISON,HAMILTON,HAMILTON MUNI,42.84344444,-75.56119444
HTF,NY,STEUBEN,HORNELL,HORNELL MUNI,42.38213889,-77.68211111
1B1,NY,COLUMBIA,HUDSON,COLUMBIA COUNTY,42.29130556,-73.71033333
ITH,NY,TOMPKINS,ITHACA,ITHACA TOMPKINS RGNL,42.49136111,-76.45872222
JHW,NY,CHAUTAUQUA,JAMESTOWN,CHAUTAUQUA COUNTY/JAMESTOWN,42.15338889,-79.25802778
NY0,NY,FULTON,JOHNSTOWN,FULTON COUNTY,42.99819444,-74.32955556
1I1,NY,ESSEX,KEENE,MARCY FIELD,44.22088139,-73.79125083
20N,NY,ULSTER,KINGSTON,KINGSTON-ULSTER,41.98525,-73.96433333
LKP,NY,ESSEX,LAKE PLACID,LAKE PLACID,44.26447778,-73.96186944
BQR,NY,ERIE,LANCASTER,BUFFALO-LANCASTER RGNL,42.92205556,-78.61197222
5G0,NY,GENESEE,LE ROY,LE ROY,42.98127778,-77.93525
1A1,NY,COLUMBIA,LIVINGSTON,GREEN ACRES,42.14944444,-73.75047222
0G0,NY,NIAGARA,LOCKPORT,NORTH BUFFALO SUBURBAN,43.10318389,-78.70334583
MAL,NY,FRANKLIN,MALONE,MALONE-DUFORT,44.85366667,-74.32894444
MSS,NY,ST LAWRENCE,MASSENA,MASSENA INTL-RICHARDS FIELD,44.93625,-74.84511111
21N,NY,SUFFOLK,MATTITUCK,MATTITUCK,40.98694444,-72.51913889
D79,NY,CHAUTAUQUA,MAYVILLE,DART,42.26811333,-79.48171333
K27,NY,RENSSELAER,MECHANICVILLE,BURRELLO-MECHANICVILLE,42.8931325,-73.66845111
4N2,NY,YATES,MIDDLESEX,MIDDLESEX VALLEY,42.71394444,-77.27205556
06N,NY,ORANGE,MIDDLETOWN,RANDALL,41.431912,-74.39156108
44N,NY,DUTCHESS,MILLBROOK,SKY ACRES,41.70741667,-73.73802778
MTP,NY,SUFFOLK,MONTAUK,MONTAUK,41.07666667,-71.92047222
MGJ,NY,ORANGE,MONTGOMERY,ORANGE COUNTY,41.50998839,-74.26464444
MSV,NY,SULLIVAN,MONTICELLO,SULLIVAN COUNTY INTL,41.70163889,-74.79502778
Y92,NY,CAYUGA,MORAVIA,OWASCO,42.73638889,-76.48611111
JFK,NY,QUEENS,NEW YORK,JOHN F KENNEDY INTL,40.63992575,-73.77869497
LGA,NY,QUEENS,NEW YORK,LAGUARDIA,40.77725,-73.87261111
ISP,NY,SUFFOLK,NEW YORK,LONG ISLAND MAC ARTHUR,40.79525,-73.10022222
SWF,NY,ORANGE,NEW YORK,STEWART INTL,41.50411111,-74.10483333
85N,NY,NIAGARA,NEWFANE,HOLLANDS INTL FIELD,43.26672278,-78.76781361
IAG,NY,NIAGARA,NIAGARA FALLS,NIAGARA FALLS INTL,43.10755736,-78.94584667
OIC,NY,CHENANGO,NORWICH,LT WARREN EATON,42.56655556,-75.52411111
OGS,NY,ST LAWRENCE,OGDENSBURG,OGDENSBURG INTL,44.68224722,-75.46325833
D80,NY,NIAGARA,OLCOTT,OLCOTT-NEWFANE,43.32088917,-78.72892389
OLE,NY,CATTARAUGUS,OLEAN,CATTARAUGUS COUNTY-OLEAN,42.24122222,-78.37136111
8G3,NY,CATTARAUGUS,OLEAN,GIERMEK EXECUTIVE,42.06761111,-78.40552778
N66,NY,OTSEGO,ONEONTA,ONEONTA MUNI,42.52477778,-75.06447222
D82,NY,SENECA,OVID,OVID,42.65479278,-76.79634278
PEO,NY,YATES,PENN YAN,PENN YAN,42.63708333,-77.05286111
01G,NY,WYOMING,PERRY,PERRY-WARSAW,42.74136111,-78.05213889
K09,NY,HAMILTON,PISECO,PISECO,43.45327778,-74.515
PBG,NY,CLINTON,PLATTSBURGH,PLATTSBURGH INTL,44.65094444,-73.46813889
PTD,NY,ST LAWRENCE,POTSDAM,POTSDAM MUNI/DAMON FLD/,44.67666667,-74.94844444
POU,NY,DUTCHESS,POUGHKEEPSIE,DUTCHESS COUNTY,41.62658333,-73.88419444
46N,NY,DUTCHESS,RED HOOK,SKY PARK,41.98467533,-73.83596558
ROC,NY,MONROE,ROCHESTER,GREATER ROCHESTER INTL,43.11914211,-77.67186928
K16,NY,ONEIDA,ROME,BECKS GROVE,43.25084722,-75.60436111
RME,NY,ONEIDA,ROME,GRIFFISS INTL,43.23380556,-75.40702778
W57,NY,SARATOGA,ROUND LAKE,ROUND LAKE,42.93118194,-73.77087639
SLK,NY,FRANKLIN,SARANAC LAKE,ADIRONDACK RGNL,44.38530806,-74.20618069
5B2,NY,SARATOGA,SARATOGA SPRINGS,SARATOGA COUNTY,43.05072222,-73.86163889
SCH,NY,SCHENECTADY,SCHENECTADY,SCHENECTADY COUNTY,42.85255556,-73.92897222
4B7,NY,ESSEX,SCHROON LAKE,SCHROON LAKE,43.8625795,-73.74054722
B04,NY,SARATOGA,SCHUYLERVILLE,GARNSEYS,43.06764306,-73.58384028
0G7,NY,SENECA,SENECA FALLS,FINGER LAKES RGNL,42.88355556,-76.78116667
K31,NY,SCHOHARIE,SHARON SPRINGS,SHARON,42.7784075,-74.57764
D88,NY,CHAUTAUQUA,SHERMAN,PRATT'S EASTERN DIVIDE,42.15005639,-79.68588111
HWV,NY,SUFFOLK,SHIRLEY,BROOKHAVEN,40.82194444,-72.86691667
N23,NY,DELAWARE,SIDNEY,SIDNEY MUNI,42.30258333,-75.41597222
6B9,NY,ONONDAGA,SKANEATELES,SKANEATELES AERO DROME,42.91395583,-76.44076889
4B0,NY,ALBANY,SOUTH BETHLEHEM,SOUTH ALBANY,42.56072222,-73.83394444
D91,NY,MONROE,SPENCERPORT,SPENCERPORT AIRPARK,43.16950556,-77.81834167
09N,NY,DUTCHESS,STAATSBURG,AIRHAVEN,41.83263889,-73.87616667
N69,NY,DUTCHESS,STORMVILLE,STORMVILLE,41.57697083,-73.73235139
SYR,NY,ONONDAGA,SYRACUSE,SYRACUSE HANCOCK INTL,43.11119444,-76.10630556
4B6,NY,ESSEX,TICONDEROGA,TICONDEROGA MUNI,43.87727778,-73.41313889
5B7,NY,RENSSELAER,TROY,RENSSELAER COUNTY,42.69163889,-73.57997222
6B4,NY,HERKIMER,UTICA/FRANKFORT,FRANKFORT-HIGHLAND,43.01610694,-75.16954167
N45,NY,ULSTER,WALLKILL,KOBELT,41.62416667,-74.14166667
5R5,NY,WYOMING,WARSAW,R & R AERO,42.72083333,-78.18472222
N72,NY,ORANGE,WARWICK,WARWICK MUNI,41.28759361,-74.28709472
D93,NY,SENECA,WATERLOO,AIRTREK,42.85006722,-76.84967972
ART,NY,JEFFERSON,WATERTOWN,WATERTOWN INTL,43.99188889,-76.02066667
B16,NY,CAYUGA,WEEDSPORT,WHITFORDS,43.08027611,-76.53837556
ELZ,NY,ALLEGANY,WELLSVILLE,"WELLSVILLE MUNI ARPT,TARANTINE FLD",42.10952778,-77.98997222
FOK,NY,SUFFOLK,WESTHAMPTON BEACH,FRANCIS S GABRESKI,40.84366667,-72.63177778
HPN,NY,WESTCHESTER,WHITE PLAINS,WESTCHESTER COUNTY,41.06695275,-73.70756656
SDC,NY,WAYNE,WILLIAMSON/SODUS,WILLIAMSON-SODUS,43.23461111,-77.11947222
N82,NY,SULLIVAN,WURTSBORO,WURTSBORO-SULLIVAN COUNTY,41.59713889,-74.45830556
0D7,OH,HARDIN,ADA,ADA,40.79060806,-83.82910389
AKR,OH,SUMMIT,AKRON,AKRON FULTON INTL,41.0375,-81.46691667
CAK,OH,SUMMIT,AKRON,AKRON-CANTON RGNL,40.91505556,-81.44363889
1D4,OH,SUMMIT,AKRON,MAYFIELD,40.99255639,-81.43177917
2D1,OH,STARK,ALLIANCE,BARBER,40.96997075,-81.09866697
4G3,OH,MAHONING,ALLIANCE,MILLER,40.98175,-81.04213889
3G4,OH,ASHLAND,ASHLAND,ASHLAND COUNTY,40.90297222,-82.25563889
HZY,OH,ASHTABULA,ASHTABULA,NORTHEAST OHIO RGNL,41.77797122,-80.69550794
UNI,OH,ATHENS,ATHENS/ALBANY,OHIO UNIVERSITY,39.21189283,-82.22925542
7B4,OH,FAIRFIELD,BALTIMORE,MILLER FARM LANDING STRIP,39.88450806,-82.58905111
6G5,OH,BELMONT,BARNESVILLE,BARNESVILLE-BRADFIELD,40.00241667,-81.19183333
I69,OH,CLERMONT,BATAVIA,CLERMONT COUNTY,39.07838889,-84.21022222
2D7,OH,STARK,BEACH CITY,BEACH CITY,40.64635139,-81.5559
EDJ,OH,LOGAN,BELLEFONTAINE,BELLEFONTAINE RGNL,40.37227778,-83.81925
5G7,OH,HANCOCK,BLUFFTON,BLUFFTON,40.88544444,-83.86863889
3D8,OH,WOOD,BOWLING GREEN,BORDNER,41.336,-83.72319444
1G0,OH,WOOD,BOWLING GREEN,WOOD COUNTY,41.391,-83.63013889
I62,OH,MONTGOMERY,BROOKVILLE,BROOKVILLE AIR-PARK,39.86255306,-84.43328167
0G6,OH,WILLIAMS,BRYAN,WILLIAMS COUNTY,41.46730556,-84.50677778
17G,OH,CRAWFORD,BUCYRUS,PORT BUCYRUS-CRAWFORD COUNTY,40.78158333,-82.97480556
8G6,OH,HARRISON,CADIZ,HARRISON COUNTY,40.23836111,-81.01288889
I10,OH,NOBLE,CALDWELL,NOBLE COUNTY,39.80097083,-81.53632444
CDI,OH,GUERNSEY,CAMBRIDGE,CAMBRIDGE MUNI,39.97502778,-81.57758333
TSO,OH,CARROLL,CARROLLTON,CARROLL COUNTY-TOLSON,40.56166667,-81.07808333
5D6,OH,CARROLL,CARROLLTON,PARSONS,40.64811667,-81.06870722
CQA,OH,MERCER,CELINA,LAKEFIELD,40.48427778,-84.55819444
6CM,OH,KNOX,CENTERBURG,CHAPMAN MEMORIAL FIELD,40.29545,-82.72997222
HTW,OH,LAWRENCE,CHESAPEAKE/HUNTINGTON WVA,LAWRENCE COUNTY AIRPARK,38.41912222,-82.49483194
RZT,OH,ROSS,CHILLICOTHE,ROSS COUNTY,39.44041667,-83.02305556
LUK,OH,HAMILTON,CINCINNATI,CINCINNATI MUNI AIRPORT LUNKEN FIELD,39.10333333,-84.41861111
03I,OH,PICKAWAY,CIRCLEVILLE,CLARKS DREAM STRIP,39.64369444,-83.01747222
CYO,OH,PICKAWAY,CIRCLEVILLE,PICKAWAY COUNTY MEMORIAL,39.516,-82.98213889
BKL,OH,CUYAHOGA,CLEVELAND,BURKE LAKEFRONT,41.51786111,-81.68263889
CLE,OH,CUYAHOGA,CLEVELAND,CLEVELAND-HOPKINS INTL,41.40941667,-81.85469444
CGF,OH,CUYAHOGA,CLEVELAND,CUYAHOGA COUNTY,41.56511111,-81.48636111
5D9,OH,SENECA,CLYDE,BANDIT FIELD AIRDROME,41.22394306,-82.95769056
4G8,OH,LORAIN,COLUMBIA STATION,COLUMBIA,41.31880556,-81.96016667
TZR,OH,FRANKLIN,COLUMBUS,BOLTON FIELD,39.90116667,-83.13691667
04I,OH,FRANKLIN,COLUMBUS,COLUMBUS SOUTHWEST,39.91117333,-83.18880139
OSU,OH,FRANKLIN,COLUMBUS,OHIO STATE UNIVERSITY,40.07983089,-83.07315169
CMH,OH,FRANKLIN,COLUMBUS,PORT COLUMBUS INTL,39.99694444,-82.89216667
LCK,OH,FRANKLIN,COLUMBUS,RICKENBACKER INTL,39.81377778,-82.92780556
I40,OH,COSHOCTON,COSHOCTON,RICHARD DOWNING,40.31016667,-81.85241667
I44,OH,MONTGOMERY,DAYTON,DAHIO TROTWOOD,39.76588972,-84.34327833
MGY,OH,MONTGOMERY,DAYTON,DAYTON-WRIGHT BROTHERS,39.58897222,-84.22486111
I19,OH,GREENE,DAYTON,GREENE COUNTY-LEWIS A JACKSON RGNL,39.69102778,-83.99199028
DAY,OH,MONTGOMERY,DAYTON,JAMES M COX DAYTON INTL,39.90225,-84.21941667
I73,OH,MONTGOMERY,DAYTON,MORAINE AIR PARK,39.68210972,-84.23999167
DFI,OH,DEFIANCE,DEFIANCE,DEFIANCE MEMORIAL,41.3375,-84.42880556
DLZ,OH,DELAWARE,DELAWARE,DELAWARE MUNI - JIM MOORE FIELD,40.27969444,-83.11480556
6D7,OH,WOOD,DESHLER,DESHLER MUNI LANDING STRIP,41.21588417,-83.87438389
02G,OH,COLUMBIANA,EAST LIVERPOOL,COLUMBIANA COUNTY,40.67330556,-80.64141667
1G1,OH,LORAIN,ELYRIA,ELYRIA,41.33152778,-82.10025
FDY,OH,HANCOCK,FINDLAY,FINDLAY,41.01202778,-83.66861111
FZI,OH,SENECA,FOSTORIA,FOSTORIA METROPOLITAN,41.19083333,-83.39308333
14G,OH,SANDUSKY,FREMONT,FREMONT,41.33308333,-83.16119444
S24,OH,SANDUSKY,FREMONT,SANDUSKY COUNTY RGNL,41.29575,-83.03722222
GQQ,OH,RICHLAND,GALION,GALION MUNI,40.75338889,-82.72380556
GAS,OH,GALLIA,GALLIPOLIS,GALLIA-MEIGS RGNL,38.83411153,-82.16342983
7D8,OH,GEAUGA,GARRETTSVILLE,GATES,41.35116583,-81.09954139
7D9,OH,ASHTABULA,GENEVA,GERMACK,41.77783222,-80.90397972
GEO,OH,BROWN,GEORGETOWN,BROWN COUNTY,38.88194558,-83.88273667
